ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
60 1 1 89.3567 4.22038 2.18085 
61 1 1 89.9181 3.85773 1.52941 
62 1 1 90.564 4.47243 1.23348 
63 1 1 91.5647 4.42823 0.935792 
64 1 1 92.0917 3.63855 0.861692 
65 1 1 91.5274 3.67705 99.9741 
66 1 1 91.0129 4.24214 99.5007 
67 1 1 90.6742 5.04547 0.113595 
68 1 1 89.9038 4.9471 99.5146 
69 1 1 89.65 5.96838 99.2531 
70 1 1 88.9598 5.5986 99.8744 
71 1 1 88.7601 5.34285 98.9755 
72 1 1 88.916 6.31576 98.4953 
73 1 1 89.5794 6.15976 97.815 
74 1 1 88.8973 6.84168 97.4544 
75 1 1 89.0678 7.79449 97.5518 
76 1 1 88.38 8.32819 97.1896 
77 1 1 88.6523 9.0793 97.7736 
78 1 1 87.681 9.35028 97.9336 
79 1 1 88.1483 10.1937 97.9124 
80 1 1 88.2173 11.0522 97.5833 
81 1 1 89.1544 11.1653 97.7242 
82 1 1 89.4337 12.1527 97.7074 
83 1 1 89.5035 11.9717 98.7094 
84 1 1 89.035 12.5268 99.3529 
85 1 1 89.4368 13.217 99.9333 
86 1 1 89.3075 14.1235 0.196552 
87 1 1 89.3303 13.9695 1.19684 
88 1 1 90.0241 14.4151 1.76029 
89 1 1 89.8836 14.0222 2.62218 
90 1 1 89.3136 14.7719 2.53044 
91 1 1 89.0275 15.5965 3.03997 
92 1 1 88.2832 15.1686 2.47601 
93 1 1 87.6543 15.8078 2.8772 
94 1 1 87.2887 15.424 3.67225 
95 1 1 86.9618 14.8011 3.00679 
96 1 1 87.172 14.1074 3.62457 
97 1 1 86.6387 13.6282 2.98958 
98 1 1 87.1159 12.7855 2.84982 
99 1 1 87.4005 12.5949 3.84845 
100 1 1 87.3995 12.858 4.83087 
ITEM: TIMESTEP
60000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 98.2567 99.6179 98.9631 
2 1 1 98.5714 99.5102 99.8717 
3 1 1 98.3845 98.6541 99.5615 
4 1 1 99.2929 98.8696 99.3201 
5 1 1 99.6071 97.8699 98.9176 
6 1 1 98.703 97.8714 98.7384 
7 1 1 99.2935 96.9792 98.667 
8 1 1 98.7083 97.0303 99.4891 
9 1 1 99.0541 96.4873 0.284894 
10 1 1 99.5904 96.3712 0.955806 
11 1 1 99.4893 97.0539 1.58278 
12 1 1 99.5259 96.9728 2.58949 
13 1 1 99.2108 96.3248 3.22471 
14 1 1 99.4562 95.7419 4.05715 
15 1 1 99.6377 95.3476 5.01194 
16 1 1 99.7484 94.3792 5.25802 
17 1 1 99.6148 94.4202 6.16991 
18 1 1 99.3784 95.3311 6.25556 
19 1 1 98.8524 96.3101 6.25429 
20 1 1 98.0299 96.7787 6.4077 
21 1 1 97.1346 96.4406 6.30121 
22 1 1 96.3443 97.1172 6.54372 
23 1 1 95.8987 97.9263 5.98248 
24 1 1 95.0164 97.9329 5.60851 
25 1 1 95.3216 98.8648 5.51266 
26 1 1 95.6553 99.1214 6.44235 
27 1 1 96.4103 99.6873 6.68846 
28 1 1 96.9791 0.24698 7.24183 
29 1 1 96.3536 0.749711 7.89573 
30 1 1 95.5973 0.429115 8.42476 
31 1 1 94.7117 0.450295 8.0186 
32 1 1 94.5651 0.137526 8.95553 
33 1 1 95.2217 0.668031 9.36166 
34 1 1 94.6317 0.782371 10.1724 
35 1 1 93.7116 0.510682 9.98521 
36 1 1 92.9546 0.644962 10.6752 
37 1 1 92.087 0.150814 10.5612 
38 1 1 91.9352 0.908558 10.0249 
39 1 1 91.8207 1.79899 10.2866 
40 1 1 92.1946 2.39781 9.75363 
41 1 1 92.9005 3.0982 9.64972 
42 1 1 93.2903 3.97283 9.91992 
43 1 1 93.596 4.20464 9.05498 
44 1 1 93.6025 4.22432 8.09956 
45 1 1 93.0521 4.26287 7.24074 
46 1 1 92.4353 4.98899 7.37062 
47 1 1 92.6109 4.98397 6.46772 
48 1 1 92.5078 5.76284 5.8023 
49 1 1 92.0835 6.47104 5.245 
50 1 1 92.6764 7.21885 5.22715 
51 1 1 93.2341 6.66629 5.85383 
52 1 1 94.1226 6.30656 5.99336 
53 1 1 94.5832 5.97883 5.23722 
54 1 1 94.7433 6.86468 4.73315 
55 1 1 93.8044 6.61354 4.53028 
56 1 1 93.0868 6.8562 3.94211 
57 1 1 92.2942 6.35769 3.66256 
58 1 1 91.6266 7.00348 3.48568 
59 1 1 90.7741 7.66782 3.55719 
60 1 1 91.0213 8.33437 2.90598 
61 1 1 91.147 8.81557 2.05462 
62 1 1 91.8559 9.18469 2.62661 
63 1 1 91.2007 9.77308 2.52274 
64 1 1 91.315 9.65159 1.53923 
65 1 1 91.2455 10.6012 1.83468 
66 1 1 91.4685 11.5087 1.50205 
67 1 1 90.8593 11.6852 0.635716 
68 1 1 91.6278 10.9756 0.726211 
69 1 1 91.0827 10.9133 99.9623 
70 1 1 91.0749 10.3699 99.101 
71 1 1 92.0632 10.2591 98.9461 
72 1 1 91.9119 10.7818 98.1191 
73 1 1 92.841 10.7651 98.5516 
74 1 1 93.8429 10.8459 98.5664 
75 1 1 94.2612 10.225 97.815 
76 1 1 95.115 10.6228 98.0937 
77 1 1 95.6057 11.4236 98.5195 
78 1 1 95.6623 11.8235 99.3963 
79 1 1 94.7923 11.2124 99.3849 
80 1 1 94.433 10.4315 99.8619 
81 1 1 93.5596 10.0978 99.9834 
82 1 1 93.69 10.7764 0.6393 
83 1 1 93.3598 11.578 0.348064 
84 1 1 93.1135 11.5203 99.3662 
85 1 1 93.5418 12.0803 98.6864 
86 1 1 92.7773 12.5104 99.1937 
87 1 1 92.5107 13.4124 99.2101 
88 1 1 92.1947 13.2592 0.0519606 
89 1 1 92.3511 12.887 0.943362 
90 1 1 93.076 12.5915 1.4468 
91 1 1 92.3478 12.5998 2.11367 
92 1 1 91.987 13.0629 3.03506 
93 1 1 92.506 13.1337 3.85922 
94 1 1 93.2853 13.6943 3.6279 
95 1 1 93.2769 14.5795 3.42207 
96 1 1 92.4521 14.2073 3.0661 
97 1 1 91.5607 14.4536 3.30803 
98 1 1 92.1827 15.2466 3.03242 
99 1 1 91.3729 15.7971 2.93873 
100 1 1 91.0478 16.401 2.30522 
ITEM: TIMESTEP
70000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 96.0016 94.1415 5.29564 
2 1 1 96.5468 93.4036 5.69444 
3 1 1 96.7871 94.2009 6.21349 
4 1 1 96.489 93.3431 6.69886 
5 1 1 95.615 92.9598 6.90958 
6 1 1 94.9124 92.4729 7.35892 
7 1 1 94.0287 92.3931 7.00406 
8 1 1 93.3344 93.0579 6.75178 
9 1 1 93.0157 93.3381 5.93709 
10 1 1 93.6096 93.7276 5.27131 
11 1 1 93.7008 94.6699 5.59931 
12 1 1 94.0255 95.0424 6.44239 
13 1 1 94.895 94.9771 6.00978 
14 1 1 95.8593 95.0738 5.89743 
15 1 1 96.1229 96.02 6.1494 
16 1 1 96.5391 96.8827 6.1717 
17 1 1 97.3877 96.7931 5.48601 
18 1 1 98.2133 97.2523 5.36359 
19 1 1 97.905 97.7429 4.57461 
20 1 1 97.7717 98.034 3.5906 
21 1 1 96.955 98.2986 3.16845 
22 1 1 96.0746 98.1277 2.87273 
23 1 1 95.2986 97.7379 3.59722 
24 1 1 94.8287 97.4334 2.83064 
25 1 1 94.3483 97.7652 3.68691 
26 1 1 94.1488 98.6763 3.95134 
27 1 1 94.7373 98.7261 4.66777 
28 1 1 93.9595 99.3446 4.72141 
29 1 1 93.7964 0.0825808 4.11602 
30 1 1 94.6672 0.464722 4.21614 
31 1 1 94.1718 1.2167 4.30593 
32 1 1 94.1028 2.12713 4.63517 
33 1 1 94.8543 2.67673 4.99742 
34 1 1 95.6229 2.67854 4.28445 
35 1 1 96.3968 3.25676 4.05674 
36 1 1 97.0639 2.58277 3.90233 
37 1 1 97.1184 1.59302 4.30886 
38 1 1 97.8465 1.46134 3.6839 
39 1 1 98.7722 1.16094 3.60429 
40 1 1 98.1299 0.449509 3.69052 
41 1 1 98.2076 0.318542 4.69324 
42 1 1 98.3725 0.0016339 5.63718 
43 1 1 98.8372 0.778634 5.34708 
44 1 1 98.2439 0.976868 6.20649 
45 1 1 98.2311 1.90812 5.90754 
46 1 1 98.5843 2.50031 6.54543 
47 1 1 98.1981 2.97055 7.32175 
48 1 1 98.1876 3.43985 6.49593 
49 1 1 98.9912 3.82221 6.13509 
50 1 1 98.6358 4.4064 5.4529 
51 1 1 99.0213 5.11073 4.94033 
52 1 1 99.2993 6.03867 4.43726 
53 1 1 99.824 6.22906 3.61447 
54 1 1 98.9998 6.77368 3.33599 
55 1 1 99.5518 7.52674 3.56124 
56 1 1 99.6758 8.12151 4.33776 
57 1 1 99.1013 8.84182 4.06122 
58 1 1 98.2464 9.09225 4.33415 
59 1 1 98.2524 10.0568 4.15131 
60 1 1 98.5933 10.7045 3.57091 
61 1 1 97.9736 10.7945 2.68026 
62 1 1 97.2947 10.6936 1.92212 
63 1 1 96.4367 10.5788 1.85938 
64 1 1 96.3342 11.4427 1.45261 
65 1 1 95.4844 11.3395 1.07586 
66 1 1 94.7474 10.6407 1.21538 
67 1 1 94.0834 11.2733 1.41517 
68 1 1 93.3408 10.8928 0.913736 
69 1 1 92.9249 11.1684 1.77563 
70 1 1 92.3324 12.0007 2.08603 
71 1 1 91.834 11.0828 1.87883 
72 1 1 91.0487 10.8212 2.51948 
73 1 1 90.7588 9.9599 2.47413 
74 1 1 90.1835 10.1607 3.28376 
75 1 1 89.3574 9.90392 3.8603 
76 1 1 88.8826 10.4777 4.47243 
77 1 1 88.2404 10.3544 3.74305 
78 1 1 87.8704 11.2089 3.56618 
79 1 1 87.8921 11.739 4.43152 
80 1 1 88.8271 11.9507 4.50585 
81 1 1 88.3796 12.6056 4.09941 
82 1 1 88.7475 13.0081 3.23764 
83 1 1 87.9813 13.6079 2.99621 
84 1 1 87.934 14.3489 2.39053 
85 1 1 88.1321 15.2 1.7629 
86 1 1 87.8715 15.6842 2.5785 
87 1 1 88.6701 16.3358 2.725 
88 1 1 88.1818 16.0101 3.50646 
89 1 1 88.1048 16.9642 3.29243 
90 1 1 87.6201 17.8915 3.67934 
91 1 1 88.0781 18.2446 4.40704 
92 1 1 88.0698 19.172 4.63662 
93 1 1 88.9167 19.2774 5.06813 
94 1 1 89.0251 20.1932 5.35814 
95 1 1 89.2891 19.7162 6.19766 
96 1 1 89.8993 19.0779 5.92267 
97 1 1 89.5964 18.3425 5.3751 
98 1 1 89.7939 17.5702 4.89812 
99 1 1 89.6281 17.4889 3.96847 
100 1 1 90.5175 17.2117 3.83534 
ITEM: TIMESTEP
80000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 1.58025 99.3587 9.25577 
2 1 1 2.22521 98.6358 9.52086 
3 1 1 2.79083 98.4578 8.78374 
4 1 1 2.37556 97.8703 8.20817 
5 1 1 1.63285 98.5559 7.89502 
6 1 1 1.51941 99.4895 7.84083 
7 1 1 1.53547 0.445869 7.82363 
8 1 1 0.807215 0.476073 7.19352 
9 1 1 0.175799 99.6588 7.20208 
10 1 1 0.503749 98.891 7.63346 
11 1 1 0.768408 98.1414 6.94826 
12 1 1 0.708627 97.2202 6.81229 
13 1 1 0.398879 96.9451 5.92331 
14 1 1 1.09987 97.3549 5.32933 
15 1 1 1.37841 97.344 4.3365 
16 1 1 0.533696 96.9587 4.33184 
17 1 1 99.7429 97.0129 3.58337 
18 1 1 98.8625 97.3768 3.65348 
19 1 1 98.1392 96.715 3.49881 
20 1 1 98.1989 95.9164 2.91461 
21 1 1 97.7923 96.643 2.45903 
22 1 1 97.4706 97.4436 2.05428 
23 1 1 98.4747 97.5795 2.12913 
24 1 1 98.8477 98.4596 2.17765 
25 1 1 99.4403 97.7145 2.49602 
26 1 1 0.0554803 98.3655 2.86943 
27 1 1 99.7996 99.2666 2.90273 
28 1 1 0.463578 99.7728 2.34585 
29 1 1 0.322456 0.439764 2.9948 
30 1 1 0.992351 0.748618 3.59108 
31 1 1 0.449133 0.315849 4.16877 
32 1 1 99.7378 99.6944 3.88204 
33 1 1 99.0703 99.7993 4.58797 
34 1 1 99.4927 99.1844 5.35248 
35 1 1 99.2193 0.000241177 5.64401 
36 1 1 0.0284264 0.502669 5.8818 
37 1 1 99.7866 1.42588 5.92347 
38 1 1 99.5507 1.82827 5.10586 
39 1 1 98.5304 2.12739 4.94464 
40 1 1 98.5619 2.42303 4.03096 
41 1 1 97.9461 2.91817 4.68648 
42 1 1 98.227 3.49634 3.7823 
43 1 1 98.4208 4.21111 3.16879 
44 1 1 98.6513 4.88355 2.54946 
45 1 1 99.2337 5.50021 1.93836 
46 1 1 98.6985 6.23953 1.85573 
47 1 1 98.6959 6.45029 0.875983 
48 1 1 98.0279 5.86742 0.673632 
49 1 1 97.1437 5.71461 0.982939 
50 1 1 96.9684 5.23523 1.79254 
51 1 1 96.8842 6.00605 2.31097 
52 1 1 96.1125 5.92111 2.8988 
53 1 1 95.2797 5.92519 2.38996 
54 1 1 95.8203 5.10353 2.39248 
55 1 1 96.7364 4.97096 2.91435 
56 1 1 97.2065 4.60662 3.65953 
57 1 1 97.0327 4.4923 4.58155 
58 1 1 97.259 5.32258 5.1419 
59 1 1 96.3819 5.33305 4.84432 
60 1 1 96.0849 6.20907 5.11566 
61 1 1 95.2782 6.72309 4.82005 
62 1 1 95.3802 7.28829 4.02151 
63 1 1 95.4068 8.20912 4.27917 
64 1 1 95.8038 8.51048 5.07556 
65 1 1 95.362 9.15996 5.66088 
66 1 1 94.6477 8.4594 5.75769 
67 1 1 93.6349 8.71782 5.65964 
68 1 1 93.3303 9.61921 5.80536 
69 1 1 92.7092 10.231 5.49487 
70 1 1 92.1189 9.47977 5.09206 
71 1 1 91.4227 9.3484 4.41265 
72 1 1 91.0704 8.69588 3.78602 
73 1 1 90.1373 8.93408 4.07387 
74 1 1 89.296 8.58807 4.2371 
75 1 1 88.5481 8.02822 4.5772 
76 1 1 88.3009 8.90472 4.49664 
77 1 1 87.7384 9.31581 3.75061 
78 1 1 87.5351 10.3016 3.86852 
79 1 1 87.0743 10.8422 3.23621 
80 1 1 87.7505 11.442 3.61331 
81 1 1 87.66 11.9328 2.75704 
82 1 1 87.6093 12.3961 1.9319 
83 1 1 86.9647 12.7148 1.31003 
84 1 1 86.3403 13.3518 1.66713 
85 1 1 85.9462 13.8954 2.4159 
86 1 1 86.201 14.887 2.52657 
87 1 1 86.0483 15.8637 2.62861 
88 1 1 85.7305 16.7167 2.79509 
89 1 1 86.6802 16.5127 3.06834 
90 1 1 86.1416 16.5207 3.84197 
91 1 1 85.2882 16.1883 4.16796 
92 1 1 85.9299 15.9661 4.90761 
93 1 1 85.7012 15.4983 5.769 
94 1 1 86.2055 15.235 6.51909 
95 1 1 85.5834 15.7572 7.1348 
96 1 1 85.805 16.5924 7.57526 
97 1 1 85.8238 17.424 7.07246 
98 1 1 86.4109 18.0577 7.54459 
99 1 1 87.0737 17.6487 8.17339 
100 1 1 87.6562 17.6182 8.91475 
ITEM: TIMESTEP
90000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 93.7167 98.6165 2.99158 
2 1 1 93.2955 99.1934 2.43301 
3 1 1 93.7316 99.933 2.91875 
4 1 1 94.2925 0.447121 2.37861 
5 1 1 94.9248 0.0511955 2.97682 
6 1 1 95.3143 0.779796 3.41239 
7 1 1 95.3742 0.361048 4.33927 
8 1 1 94.4383 0.754498 4.49066 
9 1 1 94.2863 99.8555 4.89309 
10 1 1 95.1223 99.3964 4.93598 
11 1 1 95.5215 0.112356 5.5091 
12 1 1 96.1753 0.790359 6.05826 
13 1 1 96.4577 0.534935 7.03726 
14 1 1 97.1755 1.20731 6.93391 
15 1 1 98.0252 0.935469 6.7853 
16 1 1 98.7319 0.520799 7.47091 
17 1 1 99.6731 0.397471 7.23124 
18 1 1 0.0122507 99.6926 6.69692 
19 1 1 0.574079 99.6805 7.53952 
20 1 1 1.46221 99.9975 7.28492 
21 1 1 1.19587 0.975276 7.1978 
22 1 1 0.314977 1.03218 6.64762 
23 1 1 0.979666 1.54401 6.11645 
24 1 1 0.415695 2.29339 5.92316 
25 1 1 99.4498 2.00184 5.80254 
26 1 1 98.5289 2.19791 5.36583 
27 1 1 98.2354 2.00901 4.45709 
28 1 1 99.0186 2.45042 4.37465 
29 1 1 98.3993 3.0585 4.02294 
30 1 1 97.8343 3.34047 4.66521 
31 1 1 98.4095 4.04509 4.92327 
32 1 1 98.359 4.67557 4.09802 
33 1 1 97.8761 5.11771 4.84754 
34 1 1 96.9111 4.83286 5.03833 
35 1 1 96.5423 4.80257 4.24169 
36 1 1 95.5703 5.07955 4.35727 
37 1 1 95.3555 4.19447 4.73623 
38 1 1 95.5325 3.67999 3.90687 
39 1 1 94.8888 4.11923 3.26719 
40 1 1 95.6324 4.71308 2.85516 
41 1 1 96.0769 3.88899 2.38417 
42 1 1 96.6361 4.10319 3.08716 
43 1 1 97.4944 4.50177 3.44935 
44 1 1 97.155 5.28341 3.00165 
45 1 1 97.3158 4.90121 2.10232 
46 1 1 96.5331 5.62405 2.16443 
47 1 1 96.0611 6.57046 2.01128 
48 1 1 96.3386 7.37948 1.64492 
49 1 1 95.8733 8.22396 1.27748 
50 1 1 95.4514 9.12677 1.55677 
51 1 1 95.7018 9.91684 2.05687 
52 1 1 95.5729 10.1368 3.01549 
53 1 1 96.4009 9.62246 3.09607 
54 1 1 95.9524 8.72527 3.27681 
55 1 1 95.9125 8.30844 4.17966 
56 1 1 95.1266 8.32348 4.61121 
57 1 1 94.6119 8.7579 3.89506 
58 1 1 94.4589 9.50242 4.45554 
59 1 1 93.6027 8.99803 4.5777 
60 1 1 92.9427 9.01814 3.80523 
61 1 1 92.6567 8.31887 3.10529 
62 1 1 92.2257 8.91632 2.57559 
63 1 1 91.7462 8.05972 2.51057 
64 1 1 91.4901 7.86136 1.69026 
65 1 1 92.001 6.98601 1.31925 
66 1 1 92.6622 6.93375 0.618723 
67 1 1 92.671 7.11794 99.6538 
68 1 1 92.8608 7.52024 98.7786 
69 1 1 92.2089 8.30854 98.65 
70 1 1 92.0102 8.74318 99.5146 
71 1 1 92.2115 9.47875 98.8851 
72 1 1 92.3893 9.72431 99.8289 
73 1 1 91.6811 10.226 0.285981 
74 1 1 90.7167 10.2659 0.41724 
75 1 1 89.9467 9.63917 0.336844 
76 1 1 90.0478 8.91646 1.0617 
77 1 1 89.6004 9.61665 1.71246 
78 1 1 88.6726 9.9991 1.79367 
79 1 1 88.872 10.8846 1.78109 
80 1 1 88.9193 11.4306 2.58771 
81 1 1 89.907 11.8292 2.75122 
82 1 1 90.3408 11.7512 3.54443 
83 1 1 90.38 11.5695 4.57545 
84 1 1 89.5644 12.1096 4.91569 
85 1 1 89.8932 12.8334 4.39752 
86 1 1 89.8787 13.8192 4.38948 
87 1 1 89.3563 14.5738 4.4854 
88 1 1 90.1729 14.6834 3.95616 
89 1 1 90.5308 15.3406 4.46016 
90 1 1 91.3448 15.5352 4.99154 
91 1 1 92.0444 15.205 4.26544 
92 1 1 92.5314 16.109 4.09543 
93 1 1 91.7593 16.6944 4.47889 
94 1 1 91.1433 17.1764 5.00342 
95 1 1 91.0367 18.068 5.23132 
96 1 1 91.3856 18.8839 5.62397 
97 1 1 90.8065 19.1512 4.95894 
98 1 1 90.2868 18.8414 5.80818 
99 1 1 90.3691 19.4019 6.73036 
100 1 1 91.1294 18.7601 6.72553 
ITEM: TIMESTEP
100000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 5.5524 7.92844 4.22023 
2 1 1 6.05857 7.34138 4.78402 
3 1 1 5.6578 7.17551 5.63065 
4 1 1 4.64905 7.09051 5.40543 
5 1 1 3.95769 6.563 4.90533 
6 1 1 3.32774 5.82795 4.84387 
7 1 1 2.73898 5.17446 4.58136 
8 1 1 2.57321 5.68945 5.40724 
9 1 1 2.77994 4.68789 5.59381 
10 1 1 2.1886 3.90405 5.3992 
11 1 1 2.13702 3.1433 4.76834 
12 1 1 2.58953 2.66914 5.47056 
13 1 1 2.58634 1.93218 6.10208 
14 1 1 2.20175 2.2995 6.95054 
15 1 1 3.11569 2.02247 6.98989 
16 1 1 2.93096 1.04153 7.30961 
17 1 1 2.89888 0.328818 7.97672 
18 1 1 3.7662 0.250028 8.29094 
19 1 1 3.98413 0.771572 9.09465 
20 1 1 3.81131 0.607989 10.0849 
21 1 1 3.94391 1.60782 9.93258 
22 1 1 4.04994 2.43635 10.3466 
23 1 1 4.58687 3.11014 9.85032 
24 1 1 3.9282 3.6667 10.5359 
25 1 1 3.19698 4.03492 9.96746 
26 1 1 2.30267 4.0186 10.4816 
27 1 1 1.60018 3.95673 9.69716 
28 1 1 1.1445 4.59643 9.15569 
29 1 1 0.579232 5.42843 9.00071 
30 1 1 0.383094 5.76025 8.10531 
31 1 1 99.4443 6.08729 8.25781 
32 1 1 99.4434 6.36023 7.34036 
33 1 1 99.6652 7.34782 7.42522 
34 1 1 98.8435 7.69595 6.87339 
35 1 1 98.2707 8.17256 7.55249 
36 1 1 97.9159 7.40992 7.98134 
37 1 1 97.3651 6.62442 7.70533 
38 1 1 96.6561 5.87688 7.78449 
39 1 1 95.6779 5.94835 7.43515 
40 1 1 96.1985 5.59301 6.79064 
41 1 1 96.7452 6.30237 6.36097 
42 1 1 97.709 6.49821 6.09223 
43 1 1 97.4039 5.99185 5.17466 
44 1 1 97.7131 5.22347 4.73264 
45 1 1 98.4309 5.64058 5.25379 
46 1 1 98.7134 5.53681 4.31977 
47 1 1 98.9024 5.14126 3.43227 
48 1 1 98.2154 5.56189 2.76297 
49 1 1 97.3331 5.72896 2.96291 
50 1 1 96.8726 6.43443 3.47612 
51 1 1 96.2423 6.77346 2.73504 
52 1 1 96.322 7.68168 2.66062 
53 1 1 95.6371 7.66196 1.97387 
54 1 1 95.0437 8.43557 1.91728 
55 1 1 94.696 7.85214 1.19645 
56 1 1 94.0379 7.283 0.695363 
57 1 1 94.9289 6.86188 0.648089 
58 1 1 95.016 5.91391 0.684348 
59 1 1 94.1062 5.73908 0.994513 
60 1 1 93.6224 5.71289 0.0896999 
61 1 1 93.7817 6.62471 99.9669 
62 1 1 94.398 6.3622 99.28 
63 1 1 94.4963 7.18514 98.7172 
64 1 1 94.4791 8.13806 99.0279 
65 1 1 94.622 9.08346 98.5292 
66 1 1 94.6374 9.64351 99.4164 
67 1 1 94.0085 9.69854 0.14949 
68 1 1 93.221 9.08213 99.9511 
69 1 1 92.597 9.7814 99.6692 
70 1 1 92.4688 10.443 0.397552 
71 1 1 92.3924 11.1957 1.03652 
72 1 1 91.9241 11.513 0.250527 
73 1 1 91.8447 12.2118 99.4528 
74 1 1 91.177 12.9617 99.4224 
75 1 1 90.6113 13.7052 99.5491 
76 1 1 89.7472 14.0762 99.6955 
77 1 1 89.3192 14.9543 99.9555 
78 1 1 89.9946 15.0092 0.631278 
79 1 1 90.1303 14.1586 0.94226 
80 1 1 89.8226 13.2284 0.975392 
81 1 1 88.931 12.9215 1.37222 
82 1 1 89.0942 13.385 2.22631 
83 1 1 89.4254 14.2684 1.99031 
84 1 1 89.3028 15.2441 2.07355 
85 1 1 88.771 16.1474 1.7877 
86 1 1 89.5975 16.2157 1.24803 
87 1 1 89.8863 16.9263 1.77482 
88 1 1 89.8085 17.8979 1.45087 
89 1 1 89.0035 17.5591 1.69463 
90 1 1 88.3959 18.1977 2.20361 
91 1 1 87.9114 18.7574 1.6389 
92 1 1 88.8354 18.8991 1.56836 
93 1 1 89.533 19.6602 1.66243 
94 1 1 89.8115 19.8244 2.57542 
95 1 1 90.5404 19.222 2.39006 
96 1 1 90.9328 18.5513 2.97214 
97 1 1 90.0302 18.1186 3.42403 
98 1 1 89.4396 18.3997 4.18607 
99 1 1 90.1849 18.0123 4.73381 
100 1 1 90.7545 17.6869 5.49246 
ITEM: TIMESTEP
110000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 8.68941 12.0094 11.0121 
2 1 1 7.85159 11.4682 10.8122 
3 1 1 7.43786 10.6623 10.5358 
4 1 1 7.18754 9.85759 10.147 
5 1 1 6.94268 9.04931 9.63799 
6 1 1 6.13036 8.53661 9.80022 
7 1 1 5.41638 7.85691 9.79256 
8 1 1 4.71204 8.29741 9.15587 
9 1 1 3.78431 7.82202 9.40525 
10 1 1 3.61617 7.01842 8.69703 
11 1 1 2.63965 6.76165 8.61307 
12 1 1 2.31718 6.07981 9.24943 
13 1 1 2.08077 5.63283 10.0634 
14 1 1 1.48718 5.30717 9.21765 
15 1 1 0.729641 5.45953 8.55768 
16 1 1 99.9088 5.74012 8.83225 
17 1 1 0.0306674 5.81562 9.81633 
18 1 1 99.7408 5.51248 10.6739 
19 1 1 99.4716 4.68341 11.1748 
20 1 1 99.3922 3.72918 11.0151 
21 1 1 0.0802472 3.18264 10.7237 
22 1 1 0.418662 2.49948 9.99527 
23 1 1 0.415399 1.8366 10.7063 
24 1 1 0.508164 0.923308 10.567 
25 1 1 0.550669 1.4142 9.73361 
26 1 1 99.9438 2.05314 9.21127 
27 1 1 99.7232 2.12966 8.25947 
28 1 1 99.0455 2.42468 8.86229 
29 1 1 98.8988 3.08498 9.45969 
30 1 1 98.0668 3.39633 9.65571 
31 1 1 98.3744 4.17957 9.25863 
32 1 1 98.9768 4.96236 9.16978 
33 1 1 98.7714 5.59967 9.95521 
34 1 1 98.3931 6.45257 9.76099 
35 1 1 98.8321 6.42957 8.94524 
36 1 1 98.0066 6.92492 8.60516 
37 1 1 98.5827 7.5526 8.09441 
38 1 1 98.3256 8.3482 8.35918 
39 1 1 97.3865 8.39532 8.00888 
40 1 1 97.8138 9.08267 7.30038 
41 1 1 97.6409 8.81664 6.39725 
42 1 1 97.4445 8.31709 5.56184 
43 1 1 97.5981 7.54191 6.07202 
44 1 1 97.4781 6.58731 6.32321 
45 1 1 97.1032 6.08662 5.55198 
46 1 1 98.076 5.99887 5.467 
47 1 1 98.7035 5.52738 4.95716 
48 1 1 97.8496 5.55992 4.48586 
49 1 1 98.2007 6.63062 4.55782 
50 1 1 98.5992 7.46358 4.29998 
51 1 1 99.4374 7.15407 4.94531 
52 1 1 99.2417 8.28033 5.02233 
