# Time-averaged data for fix 4
# TimeStep c_1[1] c_1[2] c_1[3] c_1[4]
53900 22.8848 25.5944 0 48.4792
54000 21.8177 25.3362 0 47.1539
54100 20.6951 24.982 0 45.6771
54200 20.4284 24.7688 0 45.1972
54300 19.7205 26.0348 0 45.7553
54400 19.7107 27.2794 0 46.9901
54500 19.5994 27.5638 0 47.1633
54600 19.7809 28.7621 0 48.543
54700 20.4545 29.9164 0 50.371
54800 20.1613 30.016 0 50.1773
54900 19.4542 29.7674 0 49.2217
55000 18.577 29.6847 0 48.2616
55100 18.4352 30.6916 0 49.1268
55200 17.682 31.7424 0 49.4245
55300 17.3235 32.1473 0 49.4708
55400 17.2079 32.3816 0 49.5895
55500 15.9814 31.5705 0 47.5519
55600 14.5352 32.5015 0 47.0367
55700 13.1941 34.0368 0 47.2309
55800 12.6978 34.9748 0 47.6726
55900 13.4312 35.5349 0 48.9661
56000 14.438 36.5683 0 51.0063
56100 15.0475 37.119 0 52.1665
56200 14.7774 37.2757 0 52.0531
56300 14.4579 36.4743 0 50.9321
56400 14.4971 34.2778 0 48.7748
56500 15.5682 31.6287 0 47.1969
56600 16.3369 30.0787 0 46.4156
56700 16.8461 30.2589 0 47.105
56800 17.042 31.3817 0 48.4238
56900 17.0826 31.497 0 48.5796
57000 17.5377 31.7015 0 49.2392
57100 17.1048 30.9122 0 48.017
57200 15.5892 29.4765 0 45.0657
57300 13.962 28.7295 0 42.6915
57400 13.1195 28.8423 0 41.9618
57500 12.4464 28.5276 0 40.974
57600 11.7717 28.6423 0 40.4139
57700 11.7149 27.9597 0 39.6746
57800 11.3717 27.6471 0 39.0188
57900 11.0573 27.5196 0 38.5769
58000 11.1908 26.7909 0 37.9817
58100 11.8261 26.0413 0 37.8674
58200 12.545 25.1869 0 37.7319
58300 13.5736 24.7771 0 38.3507
58400 14.2509 24.2631 0 38.5141
58500 14.8785 24.3901 0 39.2685
58600 15.6491 25.2371 0 40.8863
58700 16.6704 26.0223 0 42.6927
58800 17.3838 26.2123 0 43.5961
58900 17.5286 26.0204 0 43.549
59000 17.6024 25.9573 0 43.5598
59100 17.8682 26.0057 0 43.8739
59200 17.1367 25.3483 0 42.485
59300 15.3979 23.6812 0 39.0791
59400 14.0669 22.449 0 36.516
59500 13.7135 21.0149 0 34.7284
59600 14.2517 19.6707 0 33.9223
59700 15.735 19.6372 0 35.3721
59800 17.2462 20.4664 0 37.7126
59900 17.5501 19.8604 0 37.4105
60000 18.2326 19.1072 0 37.3398
60100 18.3087 18.1995 0 36.5082
60200 17.7715 17.2472 0 35.0187
60300 17.6172 16.8059 0 34.4231
60400 17.7394 16.8395 0 34.5788
60500 17.7657 16.6331 0 34.3989
60600 17.5712 15.733 0 33.3041
60700 16.4473 15.5975 0 32.0448
60800 15.8582 15.601 0 31.4592
60900 16.1146 15.4801 0 31.5947
61000 15.6479 14.8489 0 30.4968
61100 15.0831 14.4859 0 29.5691
61200 15.7504 13.773 0 29.5234
61300 16.9935 14.0522 0 31.0457
61400 17.476 13.9589 0 31.4349
61500 18.096 13.2047 0 31.3007
61600 18.963 12.3785 0 31.3414
61700 19.2611 11.8148 0 31.0759
61800 19.4431 12.0903 0 31.5334
61900 19.2736 12.1319 0 31.4056
62000 20.5081 11.3491 0 31.8573
62100 22.1338 11.0922 0 33.226
62200 23.116 11.0953 0 34.2113
62300 24.104 11.5701 0 35.6741
62400 25.8624 12.5763 0 38.4388
62500 27.0411 13.2903 0 40.3314
62600 27.6605 14.6987 0 42.3593
62700 27.8662 15.3372 0 43.2034
62800 29.0203 14.8282 0 43.8485
62900 32.5123 13.7122 0 46.2245
63000 36.9222 13.0081 0 49.9303
63100 39.5556 13.0997 0 52.6553
63200 41.3889 13.3385 0 54.7274
63300 43.1241 13.3126 0 56.4367
63400 45.4204 13.4029 0 58.8234
63500 47.2839 13.9358 0 61.2196
63600 48.2607 13.4097 0 61.6703
63700 46.9788 12.5075 0 59.4863
63800 45.4582 11.6501 0 57.1083
63900 44.0027 10.7595 0 54.7622
64000 42.774 10.4929 0 53.2669
64100 42.3123 10.9895 0 53.3018
64200 42.1294 11.9489 0 54.0783
64300 42.5073 12.6565 0 55.1637
64400 42.1358 14.1661 0 56.3019
64500 42.2913 14.74 0 57.0313
64600 42.8786 15.2463 0 58.1249
64700 41.8689 15.5332 0 57.4021
64800 40.3246 15.3323 0 55.6569
64900 38.3509 15.1463 0 53.4972
65000 36.9475 15.539 0 52.4865
65100 36.4487 15.8989 0 52.3477
65200 35.9035 16.3952 0 52.2988
65300 35.3527 17.5099 0 52.8625
65400 35.276 17.9727 0 53.2487
65500 36.2773 17.4336 0 53.7109
65600 37.8778 16.9519 0 54.8297
65700 38.8663 17.0339 0 55.9002
65800 39.2192 16.457 0 55.6762
65900 38.5854 15.7549 0 54.3403
66000 38.6311 15.208 0 53.8392
66100 38.9471 16.3212 0 55.2682
66200 39.1819 17.8513 0 57.0332
66300 39.248 20.1735 0 59.4215
66400 38.7761 21.611 0 60.387
66500 38.3196 22.4497 0 60.7693
66600 38.59 22.1576 0 60.7476
66700 37.9738 21.7516 0 59.7254
66800 37.8957 21.7426 0 59.6383
66900 38.4107 22.0612 0 60.4719
67000 39.4401 22.5712 0 62.0113
67100 40.0763 23.4879 0 63.5642
67200 40.5866 24.4397 0 65.0263
67300 41.6285 24.502 0 66.1305
67400 42.0396 24.4551 0 66.4947
67500 42.1275 25.3806 0 67.5081
67600 43.6286 25.3586 0 68.9872
67700 44.8357 24.4798 0 69.3155
67800 44.6173 23.5202 0 68.1375
67900 45.8736 22.1374 0 68.0109
68000 47.7873 21.6218 0 69.4091
68100 49.7586 21.2725 0 71.0311
68200 51.7833 20.9256 0 72.709
68300 52.7317 20.3242 0 73.056
68400 52.3345 20.3998 0 72.7343
68500 52.7814 21.2936 0 74.075
68600 53.0603 22.7611 0 75.8215
68700 53.752 24.4621 0 78.2141
68800 54.8784 25.5804 0 80.4589
68900 54.3297 26.4449 0 80.7746
69000 54.3136 27.2027 0 81.5162
69100 54.6 28.002 0 82.602
69200 54.1745 28.1686 0 82.343
69300 53.4571 27.2264 0 80.6834
69400 52.6355 25.7581 0 78.3936
69500 51.4472 25.02 0 76.4673
69600 50.6152 23.9783 0 74.5935
69700 50.5054 23.4025 0 73.9079
69800 50.3617 24.1312 0 74.4929
