# Time-averaged data for fix 4
# TimeStep c_1[1] c_1[2] c_1[3] c_1[4]
173100 930159 1.16249e+06 0 2.09265e+06
173200 931234 1.16384e+06 0 2.09507e+06
173300 932310 1.16518e+06 0 2.09749e+06
173400 933387 1.16653e+06 0 2.09992e+06
173500 934464 1.16787e+06 0 2.10234e+06
173600 935542 1.16922e+06 0 2.10476e+06
173700 936620 1.17057e+06 0 2.10719e+06
173800 937699 1.17192e+06 0 2.10962e+06
173900 938779 1.17327e+06 0 2.11205e+06
174000 939859 1.17462e+06 0 2.11448e+06
174100 940940 1.17597e+06 0 2.11691e+06
174200 942022 1.17732e+06 0 2.11934e+06
174300 943104 1.17867e+06 0 2.12178e+06
174400 944186 1.18003e+06 0 2.12421e+06
174500 945270 1.18138e+06 0 2.12665e+06
174600 946354 1.18273e+06 0 2.12909e+06
174700 947438 1.18409e+06 0 2.13153e+06
174800 948524 1.18545e+06 0 2.13397e+06
174900 949610 1.1868e+06 0 2.13641e+06
175000 950696 1.18816e+06 0 2.13886e+06
175100 951783 1.18952e+06 0 2.1413e+06
175200 952871 1.19088e+06 0 2.14375e+06
175300 953959 1.19224e+06 0 2.1462e+06
175400 955048 1.1936e+06 0 2.14865e+06
175500 956138 1.19496e+06 0 2.1511e+06
175600 957228 1.19632e+06 0 2.15355e+06
175700 958319 1.19769e+06 0 2.15601e+06
175800 959410 1.19905e+06 0 2.15846e+06
175900 960502 1.20042e+06 0 2.16092e+06
176000 961595 1.20178e+06 0 2.16338e+06
176100 962688 1.20315e+06 0 2.16584e+06
176200 963782 1.20452e+06 0 2.1683e+06
176300 964877 1.20588e+06 0 2.17076e+06
176400 965972 1.20725e+06 0 2.17322e+06
176500 967068 1.20862e+06 0 2.17569e+06
176600 968164 1.20999e+06 0 2.17816e+06
176700 969261 1.21136e+06 0 2.18062e+06
176800 970359 1.21274e+06 0 2.18309e+06
176900 971457 1.21411e+06 0 2.18557e+06
177000 972556 1.21548e+06 0 2.18804e+06
177100 973656 1.21686e+06 0 2.19051e+06
177200 974756 1.21823e+06 0 2.19299e+06
177300 975856 1.21961e+06 0 2.19546e+06
177400 976958 1.22098e+06 0 2.19794e+06
177500 978060 1.22236e+06 0 2.20042e+06
177600 979163 1.22374e+06 0 2.2029e+06
177700 980266 1.22512e+06 0 2.20538e+06
177800 981370 1.2265e+06 0 2.20787e+06
177900 982474 1.22788e+06 0 2.21035e+06
178000 983579 1.22926e+06 0 2.21284e+06
178100 984685 1.23064e+06 0 2.21532e+06
178200 985791 1.23202e+06 0 2.21781e+06
178300 986898 1.23341e+06 0 2.2203e+06
178400 988006 1.23479e+06 0 2.2228e+06
178500 989114 1.23618e+06 0 2.22529e+06
178600 990223 1.23756e+06 0 2.22778e+06
178700 991332 1.23895e+06 0 2.23028e+06
178800 992443 1.24034e+06 0 2.23278e+06
178900 993553 1.24172e+06 0 2.23528e+06
179000 994665 1.24311e+06 0 2.23778e+06
179100 995777 1.2445e+06 0 2.24028e+06
179200 996889 1.24589e+06 0 2.24278e+06
179300 998002 1.24728e+06 0 2.24529e+06
179400 999116 1.24868e+06 0 2.24779e+06
179500 1.00023e+06 1.25007e+06 0 2.2503e+06
179600 1.00135e+06 1.25146e+06 0 2.25281e+06
179700 1.00246e+06 1.25286e+06 0 2.25532e+06
179800 1.00358e+06 1.25425e+06 0 2.25783e+06
179900 1.00469e+06 1.25565e+06 0 2.26034e+06
180000 1.00581e+06 1.25704e+06 0 2.26286e+06
180100 1.00693e+06 1.25844e+06 0 2.26537e+06
180200 1.00805e+06 1.25984e+06 0 2.26789e+06
180300 1.00917e+06 1.26124e+06 0 2.27041e+06
180400 1.01029e+06 1.26264e+06 0 2.27293e+06
180500 1.01141e+06 1.26404e+06 0 2.27545e+06
180600 1.01253e+06 1.26544e+06 0 2.27797e+06
180700 1.01365e+06 1.26684e+06 0 2.28049e+06
180800 1.01477e+06 1.26825e+06 0 2.28302e+06
180900 1.0159e+06 1.26965e+06 0 2.28555e+06
181000 1.01702e+06 1.27105e+06 0 2.28807e+06
181100 1.01815e+06 1.27246e+06 0 2.2906e+06
181200 1.01927e+06 1.27386e+06 0 2.29314e+06
181300 1.0204e+06 1.27527e+06 0 2.29567e+06
181400 1.02152e+06 1.27668e+06 0 2.2982e+06
181500 1.02265e+06 1.27809e+06 0 2.30074e+06
181600 1.02378e+06 1.2795e+06 0 2.30327e+06
181700 1.02491e+06 1.28091e+06 0 2.30581e+06
181800 1.02603e+06 1.28232e+06 0 2.30835e+06
181900 1.02716e+06 1.28373e+06 0 2.31089e+06
182000 1.02829e+06 1.28514e+06 0 2.31343e+06
182100 1.02942e+06 1.28655e+06 0 2.31598e+06
182200 1.03055e+06 1.28797e+06 0 2.31852e+06
182300 1.03169e+06 1.28938e+06 0 2.32107e+06
182400 1.03282e+06 1.2908e+06 0 2.32362e+06
182500 1.03395e+06 1.29221e+06 0 2.32617e+06
182600 1.03509e+06 1.29363e+06 0 2.32872e+06
182700 1.03622e+06 1.29505e+06 0 2.33127e+06
182800 1.03736e+06 1.29647e+06 0 2.33382e+06
182900 1.03849e+06 1.29789e+06 0 2.33638e+06
183000 1.03963e+06 1.29931e+06 0 2.33893e+06
183100 1.04076e+06 1.30073e+06 0 2.34149e+06
183200 1.0419e+06 1.30215e+06 0 2.34405e+06
183300 1.04304e+06 1.30357e+06 0 2.34661e+06
183400 1.04418e+06 1.30499e+06 0 2.34917e+06
183500 1.04532e+06 1.30642e+06 0 2.35173e+06
183600 1.04646e+06 1.30784e+06 0 2.3543e+06
183700 1.0476e+06 1.30927e+06 0 2.35686e+06
183800 1.04874e+06 1.31069e+06 0 2.35943e+06
183900 1.04988e+06 1.31212e+06 0 2.362e+06
184000 1.05102e+06 1.31355e+06 0 2.36457e+06
184100 1.05217e+06 1.31498e+06 0 2.36714e+06
184200 1.05331e+06 1.31641e+06 0 2.36971e+06
184300 1.05445e+06 1.31784e+06 0 2.37229e+06
184400 1.0556e+06 1.31927e+06 0 2.37486e+06
184500 1.05674e+06 1.3207e+06 0 2.37744e+06
184600 1.05789e+06 1.32213e+06 0 2.38002e+06
184700 1.05904e+06 1.32356e+06 0 2.3826e+06
184800 1.06018e+06 1.325e+06 0 2.38518e+06
184900 1.06133e+06 1.32643e+06 0 2.38776e+06
185000 1.06248e+06 1.32787e+06 0 2.39035e+06
185100 1.06363e+06 1.3293e+06 0 2.39293e+06
185200 1.06478e+06 1.33074e+06 0 2.39552e+06
185300 1.06593e+06 1.33218e+06 0 2.39811e+06
185400 1.06708e+06 1.33362e+06 0 2.4007e+06
185500 1.06823e+06 1.33506e+06 0 2.40329e+06
185600 1.06939e+06 1.3365e+06 0 2.40588e+06
185700 1.07054e+06 1.33794e+06 0 2.40848e+06
185800 1.07169e+06 1.33938e+06 0 2.41107e+06
185900 1.07285e+06 1.34082e+06 0 2.41367e+06
186000 1.074e+06 1.34227e+06 0 2.41627e+06
186100 1.07516e+06 1.34371e+06 0 2.41887e+06
186200 1.07631e+06 1.34515e+06 0 2.42147e+06
186300 1.07747e+06 1.3466e+06 0 2.42407e+06
186400 1.07863e+06 1.34805e+06 0 2.42667e+06
186500 1.07978e+06 1.34949e+06 0 2.42928e+06
186600 1.08094e+06 1.35094e+06 0 2.43188e+06
186700 1.0821e+06 1.35239e+06 0 2.43449e+06
186800 1.08326e+06 1.35384e+06 0 2.4371e+06
186900 1.08442e+06 1.35529e+06 0 2.43971e+06
187000 1.08558e+06 1.35674e+06 0 2.44232e+06
187100 1.08674e+06 1.35819e+06 0 2.44494e+06
187200 1.08791e+06 1.35964e+06 0 2.44755e+06
187300 1.08907e+06 1.3611e+06 0 2.45017e+06
187400 1.09023e+06 1.36255e+06 0 2.45279e+06
187500 1.0914e+06 1.36401e+06 0 2.4554e+06
187600 1.09256e+06 1.36546e+06 0 2.45803e+06
187700 1.09373e+06 1.36692e+06 0 2.46065e+06
187800 1.09489e+06 1.36838e+06 0 2.46327e+06
187900 1.09606e+06 1.36983e+06 0 2.4659e+06
188000 1.09723e+06 1.37129e+06 0 2.46852e+06
188100 1.0984e+06 1.37275e+06 0 2.47115e+06
188200 1.09956e+06 1.37421e+06 0 2.47378e+06
188300 1.10073e+06 1.37567e+06 0 2.47641e+06
188400 1.1019e+06 1.37714e+06 0 2.47904e+06
188500 1.10307e+06 1.3786e+06 0 2.48167e+06
188600 1.10424e+06 1.38006e+06 0 2.48431e+06
188700 1.10542e+06 1.38153e+06 0 2.48694e+06
188800 1.10659e+06 1.38299e+06 0 2.48958e+06
188900 1.10776e+06 1.38446e+06 0 2.49222e+06
189000 1.10893e+06 1.38592e+06 0 2.49486e+06
189100 1.11011e+06 1.38739e+06 0 2.4975e+06
189200 1.11128e+06 1.38886e+06 0 2.50014e+06
189300 1.11246e+06 1.39033e+06 0 2.50279e+06
189400 1.11363e+06 1.3918e+06 0 2.50543e+06
189500 1.11481e+06 1.39327e+06 0 2.50808e+06
189600 1.11599e+06 1.39474e+06 0 2.51073e+06
189700 1.11717e+06 1.39621e+06 0 2.51338e+06
189800 1.11834e+06 1.39768e+06 0 2.51603e+06
189900 1.11952e+06 1.39916e+06 0 2.51868e+06
190000 1.1207e+06 1.40063e+06 0 2.52133e+06
190100 1.12188e+06 1.40211e+06 0 2.52399e+06
190200 1.12306e+06 1.40358e+06 0 2.52665e+06
190300 1.12425e+06 1.40506e+06 0 2.52931e+06
190400 1.12543e+06 1.40654e+06 0 2.53196e+06
190500 1.12661e+06 1.40802e+06 0 2.53463e+06
190600 1.12779e+06 1.40949e+06 0 2.53729e+06
190700 1.12898e+06 1.41097e+06 0 2.53995e+06
190800 1.13016e+06 1.41245e+06 0 2.54262e+06
190900 1.13135e+06 1.41394e+06 0 2.54528e+06
191000 1.13253e+06 1.41542e+06 0 2.54795e+06
191100 1.13372e+06 1.4169e+06 0 2.55062e+06
191200 1.13491e+06 1.41838e+06 0 2.55329e+06
191300 1.13609e+06 1.41987e+06 0 2.55596e+06
191400 1.13728e+06 1.42135e+06 0 2.55864e+06
191500 1.13847e+06 1.42284e+06 0 2.56131e+06
191600 1.13966e+06 1.42433e+06 0 2.56399e+06
191700 1.14085e+06 1.42581e+06 0 2.56667e+06
191800 1.14204e+06 1.4273e+06 0 2.56935e+06
191900 1.14323e+06 1.42879e+06 0 2.57203e+06
192000 1.14443e+06 1.43028e+06 0 2.57471e+06
192100 1.14562e+06 1.43177e+06 0 2.57739e+06
192200 1.14681e+06 1.43326e+06 0 2.58008e+06
192300 1.14801e+06 1.43476e+06 0 2.58276e+06
192400 1.1492e+06 1.43625e+06 0 2.58545e+06
192500 1.1504e+06 1.43774e+06 0 2.58814e+06
192600 1.15159e+06 1.43924e+06 0 2.59083e+06
192700 1.15279e+06 1.44073e+06 0 2.59352e+06
192800 1.15399e+06 1.44223e+06 0 2.59621e+06
192900 1.15518e+06 1.44372e+06 0 2.59891e+06
193000 1.15638e+06 1.44522e+06 0 2.6016e+06
193100 1.15758e+06 1.44672e+06 0 2.6043e+06
193200 1.15878e+06 1.44822e+06 0 2.607e+06
193300 1.15998e+06 1.44972e+06 0 2.6097e+06
193400 1.16118e+06 1.45122e+06 0 2.6124e+06
193500 1.16238e+06 1.45272e+06 0 2.6151e+06
193600 1.16358e+06 1.45422e+06 0 2.61781e+06
193700 1.16479e+06 1.45573e+06 0 2.62051e+06
193800 1.16599e+06 1.45723e+06 0 2.62322e+06
193900 1.16719e+06 1.45874e+06 0 2.62593e+06
194000 1.1684e+06 1.46024e+06 0 2.62864e+06
194100 1.1696e+06 1.46175e+06 0 2.63135e+06
194200 1.17081e+06 1.46325e+06 0 2.63406e+06
194300 1.17202e+06 1.46476e+06 0 2.63678e+06
194400 1.17322e+06 1.46627e+06 0 2.63949e+06
194500 1.17443e+06 1.46778e+06 0 2.64221e+06
194600 1.17564e+06 1.46929e+06 0 2.64493e+06
194700 1.17685e+06 1.4708e+06 0 2.64765e+06
194800 1.17806e+06 1.47231e+06 0 2.65037e+06
194900 1.17927e+06 1.47382e+06 0 2.65309e+06
195000 1.18048e+06 1.47534e+06 0 2.65582e+06
195100 1.18169e+06 1.47685e+06 0 2.65854e+06
195200 1.1829e+06 1.47837e+06 0 2.66127e+06
195300 1.18411e+06 1.47988e+06 0 2.66399e+06
195400 1.18533e+06 1.4814e+06 0 2.66672e+06
195500 1.18654e+06 1.48291e+06 0 2.66946e+06
195600 1.18775e+06 1.48443e+06 0 2.67219e+06
195700 1.18897e+06 1.48595e+06 0 2.67492e+06
195800 1.19019e+06 1.48747e+06 0 2.67766e+06
195900 1.1914e+06 1.48899e+06 0 2.68039e+06
196000 1.19262e+06 1.49051e+06 0 2.68313e+06
196100 1.19384e+06 1.49203e+06 0 2.68587e+06
196200 1.19505e+06 1.49356e+06 0 2.68861e+06
196300 1.19627e+06 1.49508e+06 0 2.69135e+06
196400 1.19749e+06 1.4966e+06 0 2.6941e+06
196500 1.19871e+06 1.49813e+06 0 2.69684e+06
196600 1.19993e+06 1.49965e+06 0 2.69959e+06
196700 1.20115e+06 1.50118e+06 0 2.70233e+06
196800 1.20238e+06 1.50271e+06 0 2.70508e+06
196900 1.2036e+06 1.50423e+06 0 2.70783e+06
197000 1.20482e+06 1.50576e+06 0 2.71059e+06
197100 1.20605e+06 1.50729e+06 0 2.71334e+06
197200 1.20727e+06 1.50882e+06 0 2.71609e+06
197300 1.2085e+06 1.51035e+06 0 2.71885e+06
197400 1.20972e+06 1.51189e+06 0 2.72161e+06
197500 1.21095e+06 1.51342e+06 0 2.72437e+06
197600 1.21217e+06 1.51495e+06 0 2.72713e+06
197700 1.2134e+06 1.51649e+06 0 2.72989e+06
197800 1.21463e+06 1.51802e+06 0 2.73265e+06
197900 1.21586e+06 1.51956e+06 0 2.73541e+06
198000 1.21709e+06 1.52109e+06 0 2.73818e+06
198100 1.21832e+06 1.52263e+06 0 2.74095e+06
198200 1.21955e+06 1.52417e+06 0 2.74372e+06
198300 1.22078e+06 1.52571e+06 0 2.74649e+06
198400 1.22201e+06 1.52725e+06 0 2.74926e+06
198500 1.22324e+06 1.52879e+06 0 2.75203e+06
198600 1.22448e+06 1.53033e+06 0 2.7548e+06
198700 1.22571e+06 1.53187e+06 0 2.75758e+06
198800 1.22694e+06 1.53341e+06 0 2.76036e+06
198900 1.22818e+06 1.53496e+06 0 2.76313e+06
199000 1.22942e+06 1.5365e+06 0 2.76591e+06
199100 1.23065e+06 1.53804e+06 0 2.7687e+06
199200 1.23189e+06 1.53959e+06 0 2.77148e+06
199300 1.23313e+06 1.54114e+06 0 2.77426e+06
199400 1.23436e+06 1.54268e+06 0 2.77705e+06
199500 1.2356e+06 1.54423e+06 0 2.77983e+06
199600 1.23684e+06 1.54578e+06 0 2.78262e+06
199700 1.23808e+06 1.54733e+06 0 2.78541e+06
199800 1.23932e+06 1.54888e+06 0 2.7882e+06
199900 1.24056e+06 1.55043e+06 0 2.791e+06
200000 1.24181e+06 1.55198e+06 0 2.79379e+06
200100 1.24305e+06 1.55354e+06 0 2.79658e+06
200200 1.24429e+06 1.55509e+06 0 2.79938e+06
200300 1.24553e+06 1.55664e+06 0 2.80218e+06
200400 1.24678e+06 1.5582e+06 0 2.80498e+06
200500 1.24802e+06 1.55976e+06 0 2.80778e+06
200600 1.24927e+06 1.56131e+06 0 2.81058e+06
200700 1.25052e+06 1.56287e+06 0 2.81338e+06
200800 1.25176e+06 1.56443e+06 0 2.81619e+06
200900 1.25301e+06 1.56599e+06 0 2.819e+06
201000 1.25426e+06 1.56755e+06 0 2.8218e+06
201100 1.25551e+06 1.56911e+06 0 2.82461e+06
201200 1.25676e+06 1.57067e+06 0 2.82742e+06
201300 1.258e+06 1.57223e+06 0 2.83023e+06
201400 1.25926e+06 1.57379e+06 0 2.83305e+06
201500 1.26051e+06 1.57536e+06 0 2.83586e+06
201600 1.26176e+06 1.57692e+06 0 2.83868e+06
201700 1.26301e+06 1.57849e+06 0 2.8415e+06
201800 1.26426e+06 1.58005e+06 0 2.84431e+06
201900 1.26552e+06 1.58162e+06 0 2.84714e+06
202000 1.26677e+06 1.58319e+06 0 2.84996e+06
202100 1.26803e+06 1.58475e+06 0 2.85278e+06
202200 1.26928e+06 1.58632e+06 0 2.8556e+06
202300 1.27054e+06 1.58789e+06 0 2.85843e+06
202400 1.27179e+06 1.58946e+06 0 2.86126e+06
202500 1.27305e+06 1.59103e+06 0 2.86409e+06
202600 1.27431e+06 1.59261e+06 0 2.86692e+06
202700 1.27557e+06 1.59418e+06 0 2.86975e+06
202800 1.27683e+06 1.59575e+06 0 2.87258e+06
202900 1.27809e+06 1.59733e+06 0 2.87541e+06
203000 1.27935e+06 1.5989e+06 0 2.87825e+06
203100 1.28061e+06 1.60048e+06 0 2.88109e+06
203200 1.28187e+06 1.60206e+06 0 2.88393e+06
203300 1.28313e+06 1.60363e+06 0 2.88677e+06
203400 1.2844e+06 1.60521e+06 0 2.88961e+06
203500 1.28566e+06 1.60679e+06 0 2.89245e+06
203600 1.28692e+06 1.60837e+06 0 2.89529e+06
203700 1.28819e+06 1.60995e+06 0 2.89814e+06
203800 1.28945e+06 1.61153e+06 0 2.90099e+06
203900 1.29072e+06 1.61312e+06 0 2.90383e+06
204000 1.29199e+06 1.6147e+06 0 2.90668e+06
204100 1.29325e+06 1.61628e+06 0 2.90953e+06
204200 1.29452e+06 1.61787e+06 0 2.91239e+06
204300 1.29579e+06 1.61945e+06 0 2.91524e+06
204400 1.29706e+06 1.62104e+06 0 2.9181e+06
204500 1.29833e+06 1.62262e+06 0 2.92095e+06
204600 1.2996e+06 1.62421e+06 0 2.92381e+06
204700 1.30087e+06 1.6258e+06 0 2.92667e+06
204800 1.30214e+06 1.62739e+06 0 2.92953e+06
204900 1.30341e+06 1.62898e+06 0 2.93239e+06
205000 1.30469e+06 1.63057e+06 0 2.93526e+06
205100 1.30596e+06 1.63216e+06 0 2.93812e+06
205200 1.30723e+06 1.63375e+06 0 2.94099e+06
205300 1.30851e+06 1.63535e+06 0 2.94386e+06
205400 1.30978e+06 1.63694e+06 0 2.94673e+06
205500 1.31106e+06 1.63854e+06 0 2.9496e+06
205600 1.31234e+06 1.64013e+06 0 2.95247e+06
205700 1.31361e+06 1.64173e+06 0 2.95534e+06
205800 1.31489e+06 1.64332e+06 0 2.95822e+06
205900 1.31617e+06 1.64492e+06 0 2.96109e+06
206000 1.31745e+06 1.64652e+06 0 2.96397e+06
206100 1.31873e+06 1.64812e+06 0 2.96685e+06
206200 1.32001e+06 1.64972e+06 0 2.96973e+06
206300 1.32129e+06 1.65132e+06 0 2.97261e+06
206400 1.32257e+06 1.65292e+06 0 2.97549e+06
206500 1.32385e+06 1.65453e+06 0 2.97838e+06
206600 1.32514e+06 1.65613e+06 0 2.98126e+06
206700 1.32642e+06 1.65773e+06 0 2.98415e+06
206800 1.3277e+06 1.65934e+06 0 2.98704e+06
206900 1.32899e+06 1.66094e+06 0 2.98993e+06
207000 1.33027e+06 1.66255e+06 0 2.99282e+06
207100 1.33156e+06 1.66416e+06 0 2.99572e+06
207200 1.33285e+06 1.66576e+06 0 2.99861e+06
207300 1.33413e+06 1.66737e+06 0 3.00151e+06
207400 1.33542e+06 1.66898e+06 0 3.0044e+06
207500 1.33671e+06 1.67059e+06 0 3.0073e+06
207600 1.338e+06 1.6722e+06 0 3.0102e+06
207700 1.33929e+06 1.67381e+06 0 3.0131e+06
207800 1.34058e+06 1.67543e+06 0 3.016e+06
207900 1.34187e+06 1.67704e+06 0 3.01891e+06
208000 1.34316e+06 1.67865e+06 0 3.02181e+06
208100 1.34445e+06 1.68027e+06 0 3.02472e+06
208200 1.34574e+06 1.68189e+06 0 3.02763e+06
208300 1.34704e+06 1.6835e+06 0 3.03054e+06
208400 1.34833e+06 1.68512e+06 0 3.03345e+06
208500 1.34963e+06 1.68674e+06 0 3.03636e+06
208600 1.35092e+06 1.68836e+06 0 3.03928e+06
208700 1.35222e+06 1.68997e+06 0 3.04219e+06
208800 1.35351e+06 1.6916e+06 0 3.04511e+06
208900 1.35481e+06 1.69322e+06 0 3.04803e+06
209000 1.35611e+06 1.69484e+06 0 3.05095e+06
209100 1.35741e+06 1.69646e+06 0 3.05387e+06
209200 1.35871e+06 1.69808e+06 0 3.05679e+06
209300 1.36001e+06 1.69971e+06 0 3.05971e+06
209400 1.36131e+06 1.70133e+06 0 3.06264e+06
209500 1.36261e+06 1.70296e+06 0 3.06557e+06
209600 1.36391e+06 1.70459e+06 0 3.06849e+06
209700 1.36521e+06 1.70621e+06 0 3.07142e+06
209800 1.36651e+06 1.70784e+06 0 3.07435e+06
209900 1.36782e+06 1.70947e+06 0 3.07728e+06
210000 1.36912e+06 1.7111e+06 0 3.08022e+06
210100 1.37042e+06 1.71273e+06 0 3.08315e+06
210200 1.37173e+06 1.71436e+06 0 3.08609e+06
210300 1.37304e+06 1.71599e+06 0 3.08903e+06
210400 1.37434e+06 1.71762e+06 0 3.09197e+06
210500 1.37565e+06 1.71926e+06 0 3.09491e+06
210600 1.37696e+06 1.72089e+06 0 3.09785e+06
210700 1.37826e+06 1.72253e+06 0 3.10079e+06
210800 1.37957e+06 1.72416e+06 0 3.10374e+06
210900 1.38088e+06 1.7258e+06 0 3.10668e+06
211000 1.38219e+06 1.72744e+06 0 3.10963e+06
211100 1.3835e+06 1.72908e+06 0 3.11258e+06
211200 1.38481e+06 1.73071e+06 0 3.11553e+06
211300 1.38613e+06 1.73235e+06 0 3.11848e+06
211400 1.38744e+06 1.73399e+06 0 3.12143e+06
211500 1.38875e+06 1.73564e+06 0 3.12439e+06
211600 1.39007e+06 1.73728e+06 0 3.12734e+06
211700 1.39138e+06 1.73892e+06 0 3.1303e+06
211800 1.3927e+06 1.74056e+06 0 3.13326e+06
211900 1.39401e+06 1.74221e+06 0 3.13622e+06
212000 1.39533e+06 1.74385e+06 0 3.13918e+06
212100 1.39664e+06 1.7455e+06 0 3.14214e+06
212200 1.39796e+06 1.74715e+06 0 3.14511e+06
212300 1.39928e+06 1.74879e+06 0 3.14807e+06
212400 1.4006e+06 1.75044e+06 0 3.15104e+06
212500 1.40192e+06 1.75209e+06 0 3.15401e+06
212600 1.40324e+06 1.75374e+06 0 3.15698e+06
212700 1.40456e+06 1.75539e+06 0 3.15995e+06
212800 1.40588e+06 1.75704e+06 0 3.16292e+06
212900 1.4072e+06 1.75869e+06 0 3.1659e+06
213000 1.40853e+06 1.76035e+06 0 3.16887e+06
213100 1.40985e+06 1.762e+06 0 3.17185e+06
213200 1.41117e+06 1.76366e+06 0 3.17483e+06
213300 1.4125e+06 1.76531e+06 0 3.17781e+06
213400 1.41382e+06 1.76697e+06 0 3.18079e+06
213500 1.41515e+06 1.76862e+06 0 3.18377e+06
213600 1.41647e+06 1.77028e+06 0 3.18675e+06
213700 1.4178e+06 1.77194e+06 0 3.18974e+06
213800 1.41913e+06 1.7736e+06 0 3.19273e+06
213900 1.42046e+06 1.77526e+06 0 3.19571e+06
214000 1.42178e+06 1.77692e+06 0 3.1987e+06
214100 1.42311e+06 1.77858e+06 0 3.20169e+06
214200 1.42444e+06 1.78024e+06 0 3.20469e+06
214300 1.42577e+06 1.78191e+06 0 3.20768e+06
214400 1.42711e+06 1.78357e+06 0 3.21067e+06
214500 1.42844e+06 1.78523e+06 0 3.21367e+06
214600 1.42977e+06 1.7869e+06 0 3.21667e+06
214700 1.4311e+06 1.78856e+06 0 3.21967e+06
214800 1.43244e+06 1.79023e+06 0 3.22267e+06
214900 1.43377e+06 1.7919e+06 0 3.22567e+06
215000 1.43511e+06 1.79357e+06 0 3.22867e+06
215100 1.43644e+06 1.79524e+06 0 3.23168e+06
215200 1.43778e+06 1.79691e+06 0 3.23468e+06
215300 1.43911e+06 1.79858e+06 0 3.23769e+06
215400 1.44045e+06 1.80025e+06 0 3.2407e+06
215500 1.44179e+06 1.80192e+06 0 3.24371e+06
215600 1.44313e+06 1.80359e+06 0 3.24672e+06
215700 1.44447e+06 1.80527e+06 0 3.24974e+06
215800 1.44581e+06 1.80694e+06 0 3.25275e+06
215900 1.44715e+06 1.80862e+06 0 3.25577e+06
216000 1.44849e+06 1.81029e+06 0 3.25878e+06
216100 1.44983e+06 1.81197e+06 0 3.2618e+06
216200 1.45117e+06 1.81365e+06 0 3.26482e+06
216300 1.45252e+06 1.81533e+06 0 3.26784e+06
216400 1.45386e+06 1.81701e+06 0 3.27087e+06
216500 1.45521e+06 1.81869e+06 0 3.27389e+06
216600 1.45655e+06 1.82037e+06 0 3.27692e+06
216700 1.4579e+06 1.82205e+06 0 3.27994e+06
216800 1.45924e+06 1.82373e+06 0 3.28297e+06
216900 1.46059e+06 1.82541e+06 0 3.286e+06
217000 1.46194e+06 1.8271e+06 0 3.28903e+06
217100 1.46328e+06 1.82878e+06 0 3.29207e+06
217200 1.46463e+06 1.83047e+06 0 3.2951e+06
217300 1.46598e+06 1.83215e+06 0 3.29814e+06
217400 1.46733e+06 1.83384e+06 0 3.30117e+06
217500 1.46868e+06 1.83553e+06 0 3.30421e+06
217600 1.47003e+06 1.83722e+06 0 3.30725e+06
217700 1.47138e+06 1.83891e+06 0 3.31029e+06
217800 1.47274e+06 1.8406e+06 0 3.31333e+06
217900 1.47409e+06 1.84229e+06 0 3.31638e+06
218000 1.47544e+06 1.84398e+06 0 3.31942e+06
218100 1.4768e+06 1.84567e+06 0 3.32247e+06
218200 1.47815e+06 1.84737e+06 0 3.32552e+06
218300 1.47951e+06 1.84906e+06 0 3.32857e+06
218400 1.48086e+06 1.85075e+06 0 3.33162e+06
218500 1.48222e+06 1.85245e+06 0 3.33467e+06
218600 1.48358e+06 1.85415e+06 0 3.33773e+06
218700 1.48494e+06 1.85584e+06 0 3.34078e+06
218800 1.48629e+06 1.85754e+06 0 3.34384e+06
218900 1.48765e+06 1.85924e+06 0 3.34689e+06
219000 1.48901e+06 1.86094e+06 0 3.34995e+06
219100 1.49037e+06 1.86264e+06 0 3.35301e+06
219200 1.49174e+06 1.86434e+06 0 3.35608e+06
219300 1.4931e+06 1.86604e+06 0 3.35914e+06
219400 1.49446e+06 1.86775e+06 0 3.3622e+06
219500 1.49582e+06 1.86945e+06 0 3.36527e+06
219600 1.49719e+06 1.87115e+06 0 3.36834e+06
219700 1.49855e+06 1.87286e+06 0 3.37141e+06
219800 1.49991e+06 1.87456e+06 0 3.37448e+06
219900 1.50128e+06 1.87627e+06 0 3.37755e+06
220000 1.50265e+06 1.87798e+06 0 3.38062e+06
220100 1.50401e+06 1.87969e+06 0 3.3837e+06
220200 1.50538e+06 1.88139e+06 0 3.38677e+06
220300 1.50675e+06 1.8831e+06 0 3.38985e+06
220400 1.50812e+06 1.88481e+06 0 3.39293e+06
220500 1.50949e+06 1.88652e+06 0 3.39601e+06
220600 1.51085e+06 1.88824e+06 0 3.39909e+06
220700 1.51223e+06 1.88995e+06 0 3.40217e+06
220800 1.5136e+06 1.89166e+06 0 3.40526e+06
220900 1.51497e+06 1.89338e+06 0 3.40834e+06
221000 1.51634e+06 1.89509e+06 0 3.41143e+06
221100 1.51771e+06 1.89681e+06 0 3.41452e+06
221200 1.51909e+06 1.89852e+06 0 3.41761e+06
221300 1.52046e+06 1.90024e+06 0 3.4207e+06
221400 1.52184e+06 1.90196e+06 0 3.42379e+06
221500 1.52321e+06 1.90368e+06 0 3.42689e+06
221600 1.52459e+06 1.9054e+06 0 3.42998e+06
221700 1.52596e+06 1.90712e+06 0 3.43308e+06
221800 1.52734e+06 1.90884e+06 0 3.43618e+06
221900 1.52872e+06 1.91056e+06 0 3.43928e+06
222000 1.5301e+06 1.91228e+06 0 3.44238e+06
222100 1.53148e+06 1.91401e+06 0 3.44548e+06
222200 1.53286e+06 1.91573e+06 0 3.44859e+06
